category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Function	GO.0003735	49	144	4932	YBL090W,YCR046C,YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDR382W,YDR462W,YFL034C-A,YFR049W,YGL076C,YGL123W,YGR148C,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YKL170W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL002C,YNL067W,YNL069C,YNL096C,YNL284C,YNL306W,YOR063W,YOR234C,YPL143W,YPL198W,YPL249C-A	MRP21,IMG1,RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,RPP2B,MRPL28,RPL22B,YMR31,RPL7A,RPS2,RPL24B,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,MRPL38,MRPL20,RLP24,RPL15A,RPL22A,RPL10,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RLP7,RPL9B,RPL16B,RPS7B,MRPL10,MRPS18,RPL3,RPL33B,RPL33A,RPL7B,RPL36B	1.8e-16	8.23e-14	structural constituent of ribosome
Function	GO.0005198	52	227	4932	YBL090W,YCR046C,YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDR382W,YDR462W,YFL034C-A,YFR049W,YGL076C,YGL123W,YGR148C,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YIL133C,YJL159W,YJL177W,YJL189W,YJL191W,YKL057C,YKL096W,YKL170W,YKR085C,YLR009W,YLR029C,YLR061W,YLR075W,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL002C,YNL067W,YNL069C,YNL096C,YNL284C,YNL306W,YOR063W,YOR234C,YPL143W,YPL198W,YPL249C-A	MRP21,IMG1,RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,RPP2B,MRPL28,RPL22B,YMR31,RPL7A,RPS2,RPL24B,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,RPL16A,HSP150,RPL17B,RPL39,RPS14B,NUP120,CWP1,MRPL38,MRPL20,RLP24,RPL15A,RPL22A,RPL10,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RLP7,RPL9B,RPL16B,RPS7B,MRPL10,MRPS18,RPL3,RPL33B,RPL33A,RPL7B,RPL36B	1.47e-11	3.35e-9	structural molecule activity
KEGG	map03010	41	99	4932	YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDR382W,YFL034C-A,YGL076C,YGL123W,YGR148C,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YLR009W,YLR029C,YLR061W,YLR075W,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL002C,YNL067W,YNL069C,YNL096C,YNL284C,YNL306W,YOR063W,YOR234C,YPL143W,YPL198W,YPL249C-A	RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,RPP2B,RPL22B,RPL7A,RPS2,RPL24B,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,RLP24,RPL15A,RPL22A,RPL10,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RLP7,RPL9B,RPL16B,RPS7B,MRPL10,MRPS18,RPL3,RPL33B,RPL33A,RPL7B,RPL36B	3.34e-16	2.27e-14	Ribosome
Keyword	KW-0689	47	144	4932	YBL090W,YCR046C,YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDR382W,YDR462W,YFL034C-A,YFR049W,YGL076C,YGL123W,YGR148C,YGR165W,YGR215W,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YKL170W,YKR085C,YLR029C,YLR061W,YLR075W,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL067W,YNL069C,YNL096C,YNL284C,YNL306W,YOR063W,YOR234C,YPL143W,YPL198W,YPL249C-A	MRP21,IMG1,RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,RPP2B,MRPL28,RPL22B,YMR31,RPL7A,RPS2,RPL24B,MRPS35,RSM27,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,MRPL38,MRPL20,RPL15A,RPL22A,RPL10,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RPL9B,RPL16B,RPS7B,MRPL10,MRPS18,RPL3,RPL33B,RPL33A,RPL7B,RPL36B	3.19e-15	5.84e-13	Ribosomal protein
Keyword	KW-0687	51	219	4932	YBL090W,YCR046C,YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDR382W,YDR462W,YER002W,YFL034C-A,YFR049W,YGL076C,YGL123W,YGR148C,YGR165W,YGR215W,YGR251W,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YKL170W,YKR085C,YLR029C,YLR061W,YLR075W,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YML093W,YMR121C,YMR142C,YMR194W,YNL067W,YNL069C,YNL096C,YNL284C,YNL306W,YOR063W,YOR234C,YPL143W,YPL198W,YPL249C-A,YPR137W	MRP21,IMG1,RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,RPP2B,MRPL28,NOP16,RPL22B,YMR31,RPL7A,RPS2,RPL24B,MRPS35,RSM27,NOP19,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,MRPL38,MRPL20,RPL15A,RPL22A,RPL10,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,UTP14,RPL15B,RPL13B,RPL36A,RPL9B,RPL16B,RPS7B,MRPL10,MRPS18,RPL3,RPL33B,RPL33A,RPL7B,RPL36B,RRP9	1.43e-11	1.3e-9	Ribonucleoprotein
NetworkNeighborAL	CL.268	36	74	4932	YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDR382W,YFL034C-A,YGL076C,YGL123W,YGR148C,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YLR029C,YLR061W,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL067W,YNL069C,YNL096C,YOR063W,YOR234C,YPL143W,YPL198W,YPL249C-A	RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,RPP2B,RPL22B,RPL7A,RPS2,RPL24B,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,RPL15A,RPL22A,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RPL9B,RPL16B,RPS7B,RPL3,RPL33B,RPL33A,RPL7B,RPL36B	5.24e-16	2.53e-13	cytosolic ribosome
NetworkNeighborAL	CL.262	38	103	4932	YDL061C,YDL075W,YDL081C,YDL082W,YDL130W,YDR382W,YFL034C-A,YGL076C,YGL123W,YGR148C,YGR162W,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YLR029C,YLR061W,YLR185W,YLR340W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL067W,YNL069C,YNL096C,YOR063W,YOR234C,YPL143W,YPL198W,YPL249C-A,YPR163C	RPS29B,RPL31A,RPP1A,RPL13A,RPP1B,RPP2B,RPL22B,RPL7A,RPS2,RPL24B,TIF4631,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,RPL15A,RPL22A,RPL37A,RPP0,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RPL9B,RPL16B,RPS7B,RPL3,RPL33B,RPL33A,RPL7B,RPL36B,TIF3	9.45e-14	1.14e-11	cytoplasmic translation
NetworkNeighborAL	CL.272	28	52	4932	YDL061C,YDL075W,YDL081C,YDL082W,YGL076C,YGR148C,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YLR029C,YLR061W,YLR185W,YLR344W,YLR448W,YMR121C,YMR142C,YMR194W,YNL067W,YNL069C,YNL096C,YOR234C,YPL143W,YPL198W,YPL249C-A	RPS29B,RPL31A,RPP1A,RPL13A,RPL7A,RPL24B,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,RPL15A,RPL22A,RPL37A,RPL26A,RPL6B,RPL15B,RPL13B,RPL36A,RPL9B,RPL16B,RPS7B,RPL33B,RPL33A,RPL7B,RPL36B	1.86e-13	1.49e-11	SRP-dependent cotranslational protein targeting to membrane
NetworkNeighborAL	CL.271	29	60	4932	YDL061C,YDL075W,YDL081C,YDL082W,YGL076C,YGR148C,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YLR029C,YLR061W,YLR185W,YLR344W,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL067W,YNL069C,YNL096C,YOR234C,YPL143W,YPL198W,YPL249C-A	RPS29B,RPL31A,RPP1A,RPL13A,RPL7A,RPL24B,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,RPL15A,RPL22A,RPL37A,RPL26A,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RPL9B,RPL16B,RPS7B,RPL33B,RPL33A,RPL7B,RPL36B	5.52e-13	3.8e-11	SRP-dependent cotranslational protein targeting to membrane, and cytosolic ribosome
NetworkNeighborAL	CL.273	26	49	4932	YDL061C,YDL075W,YDL081C,YDL082W,YGL076C,YGR148C,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YLR029C,YLR061W,YLR185W,YLR344W,YLR448W,YMR121C,YMR142C,YMR194W,YNL067W,YNL069C,YNL096C,YPL198W,YPL249C-A	RPS29B,RPL31A,RPP1A,RPL13A,RPL7A,RPL24B,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,RPL15A,RPL22A,RPL37A,RPL26A,RPL6B,RPL15B,RPL13B,RPL36A,RPL9B,RPL16B,RPS7B,RPL7B,RPL36B	1.89e-12	1.01e-10	SRP-dependent cotranslational protein targeting to membrane
NetworkNeighborAL	CL.274	23	45	4932	YDL061C,YDL075W,YDL081C,YDL082W,YGL076C,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YLR029C,YLR061W,YLR344W,YLR448W,YMR121C,YMR142C,YMR194W,YNL067W,YNL069C,YNL096C,YPL249C-A	RPS29B,RPL31A,RPP1A,RPL13A,RPL7A,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,RPL15A,RPL22A,RPL26A,RPL6B,RPL15B,RPL13B,RPL36A,RPL9B,RPL16B,RPS7B,RPL36B	7.02e-11	3.38e-9	SRP-dependent cotranslational protein targeting to membrane
NetworkNeighborAL	CL.276	15	34	4932	YDL075W,YDL082W,YGL076C,YHL001W,YIL133C,YJL177W,YJL189W,YJL191W,YLR061W,YLR344W,YLR448W,YMR194W,YNL067W,YNL096C,YPL249C-A	RPL31A,RPL13A,RPL7A,RPL14B,RPL16A,RPL17B,RPL39,RPS14B,RPL22A,RPL26A,RPL6B,RPL36A,RPL9B,RPS7B,RPL36B	7.46e-7	3.27e-5	SRP-dependent cotranslational protein targeting to membrane
NetworkNeighborAL	CL.277	12	26	4932	YDL075W,YGL076C,YHL001W,YIL133C,YJL189W,YLR061W,YLR344W,YLR448W,YMR194W,YNL067W,YNL096C,YPL249C-A	RPL31A,RPL7A,RPL14B,RPL16A,RPL39,RPL22A,RPL26A,RPL6B,RPL36A,RPL9B,RPS7B,RPL36B	6.97e-6	2.8e-4	SRP-dependent cotranslational protein targeting to membrane
NetworkNeighborAL	CL.398	6	8	4932	YDL061C,YDL081C,YHL033C,YMR121C,YMR142C,YNL069C	RPS29B,RPP1A,RPL8A,RPL15B,RPL13B,RPL16B	2.3e-4	0.0087	cytosolic large ribosomal subunit
PMID	PMID.31071985	36	95	4932	YDL061C,YDL075W,YDL082W,YFL034C-A,YGL076C,YGL123W,YGR148C,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YLR029C,YLR061W,YLR075W,YLR185W,YLR344W,YLR406C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YNL067W,YNL069C,YNL096C,YNL248C,YOR063W,YOR145C,YOR234C,YPL086C,YPL143W,YPL198W,YPL249C-A	RPS29B,RPL31A,RPL13A,RPL22B,RPL7A,RPS2,RPL24B,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,RPL15A,RPL22A,RPL10,RPL37A,RPL26A,RPL31B,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,RPL9B,RPL16B,RPS7B,RPA49,RPL3,PNO1,RPL33B,ELP3,RPL33A,RPL7B,RPL36B	2.41e-13	2.93e-9	(2019) Nucleolar Structure and Function in Trypanosomatid Protozoa.
PMID	PMID.29788267	31	79	4932	YDL082W,YER002W,YER126C,YGL076C,YGR148C,YHL001W,YHL033C,YHR010W,YIL133C,YJL177W,YJL189W,YJL191W,YLR009W,YLR075W,YLR185W,YLR340W,YLR344W,YLR448W,YML073C,YMR142C,YMR194W,YMR290C,YNL002C,YNL067W,YNL069C,YOR063W,YOR234C,YPL043W,YPL143W,YPL198W,YPL249C-A	RPL13A,NOP16,NSA2,RPL7A,RPL24B,RPL14B,RPL8A,RPL27A,RPL16A,RPL17B,RPL39,RPS14B,RLP24,RPL10,RPL37A,RPP0,RPL26A,RPL6B,RPL6A,RPL13B,RPL36A,HAS1,RLP7,RPL9B,RPL16B,RPL3,RPL33B,NOP4,RPL33A,RPL7B,RPL36B	6.46e-12	3.92e-8	(2018) Ribosomal protein L14 contributes to the early assembly of 60S ribosomal subunits in Saccharomyces cerevisiae.
PMID	PMID.26642313	23	48	4932	YDL082W,YER002W,YER126C,YGL076C,YHL001W,YHL033C,YIL133C,YJL189W,YLR029C,YLR448W,YML073C,YMR121C,YMR142C,YMR194W,YMR290C,YNL002C,YNL069C,YNL096C,YOR063W,YOR234C,YPL143W,YPL198W,YPL249C-A	RPL13A,NOP16,NSA2,RPL7A,RPL14B,RPL8A,RPL16A,RPL39,RPL15A,RPL6B,RPL6A,RPL15B,RPL13B,RPL36A,HAS1,RLP7,RPL16B,RPS7B,RPL3,RPL33B,RPL33A,RPL7B,RPL36B	1.91e-10	7.7300000000000005e-07	(2015) Studies on the Coordination of Ribosomal Protein Assembly Events Involved in Processing and Stabilization of Yeast Early Large Ribosomal Subunit Precursors.
